timestamp,detection_id,attack_type,link_id,detection_rate,latency_ms,false_positive_rate,DE_confidence,BP_score,mhv_confidence,tm_decision,modules_involved,evidence,action_taken,run_id,correlated_event_id,decoy_link_hit,detection_source
2026-01-25T19:54:48.635773,det_01959,link_forgery,00:00:00:00:00:0d:38-00:00:00:00:00:0b:40,99.7,9.3,1.9,0.93,0.20,0.00,0.97,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002045,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:54:41.417611,det_01960,link_forgery,00:00:00:00:00:01:25-00:00:00:00:00:12:32,99.7,13.1,2.1,1.01,0.20,0.00,0.91,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002046,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:54:53.731868,det_01961,link_forgery,00:00:00:00:00:0b:27-00:00:00:00:00:09:19,99.7,13.0,2.1,0.88,0.20,0.00,0.95,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002047,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:54:51.408238,det_01962,link_forgery,00:00:00:00:00:10:16-00:00:00:00:00:02:24,99.7,16.1,2.0,0.86,0.20,0.00,0.94,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002048,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:15.366224,det_01963,link_forgery,00:00:00:00:00:0a:5-00:00:00:00:00:06:10,99.7,19.9,1.9,0.88,0.20,0.00,0.93,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002049,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:05.544615,det_01964,link_forgery,00:00:00:00:00:11:64-00:00:00:00:00:09:52,99.7,4.8,2.0,1.00,0.20,0.00,0.93,DE,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,3,attack_002050,YES,DECOY_LINK_HIT
2026-01-25T19:55:25.895325,det_01965,link_forgery,00:00:00:00:00:13:3-00:00:00:00:00:02:37,99.7,12.3,1.8,0.98,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002051,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:14.694599,det_01966,link_forgery,00:00:00:00:00:08:23-00:00:00:00:00:09:17,99.7,14.3,2.0,1.00,0.20,0.00,0.92,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002052,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:23.940508,det_01967,link_forgery,00:00:00:00:00:06:42-00:00:00:00:00:08:47,99.7,11.8,2.0,0.90,0.20,0.00,0.95,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002053,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:36.057617,det_01968,link_forgery,00:00:00:00:00:01:18-00:00:00:00:00:03:31,99.7,17.1,2.0,0.91,0.20,0.00,0.85,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002054,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:48.370642,det_01969,link_forgery,00:00:00:00:00:10:1-00:00:00:00:00:13:32,99.7,7.5,1.5,1.00,0.20,0.00,0.93,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002055,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:37.667620,det_01970,link_forgery,00:00:00:00:00:0a:20-00:00:00:00:00:08:10,99.7,15.8,1.6,0.95,0.20,0.00,0.91,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002056,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:53.730473,det_01971,link_forgery,00:00:00:00:00:09:28-00:00:00:00:00:14:43,99.7,11.0,1.6,0.98,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002057,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:54.198869,det_01972,link_forgery,00:00:00:00:00:0f:4-00:00:00:00:00:06:5,99.7,11.6,1.7,0.87,0.20,0.00,0.94,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002058,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:14.246048,det_01973,link_forgery,00:00:00:00:00:02:50-00:00:00:00:00:10:56,99.7,5.5,1.9,1.00,0.20,0.00,0.87,DE,Decoy link hit detected from 00:00:00:00:00:02 to 00:00:00:00:00:10,immediate_quarantine,3,attack_002059,YES,DECOY_LINK_HIT
2026-01-25T19:56:19.461078,det_01974,link_forgery,00:00:00:00:00:13:51-00:00:00:00:00:02:64,99.7,4.7,1.6,1.00,0.20,0.00,0.89,DE,Decoy link hit detected from 00:00:00:00:00:13 to 00:00:00:00:00:02,immediate_quarantine,3,attack_002060,YES,DECOY_LINK_HIT
2026-01-25T19:56:03.122287,det_01975,link_forgery,00:00:00:00:00:07:27-00:00:00:00:00:0b:7,99.7,15.8,1.7,0.97,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002061,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:15.476265,det_01976,link_forgery,00:00:00:00:00:13:13-00:00:00:00:00:0b:5,99.7,18.6,1.6,1.05,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002062,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:20.827462,det_01977,link_forgery,00:00:00:00:00:10:1-00:00:00:00:00:09:22,99.7,18.4,1.7,0.90,0.20,0.00,0.91,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002063,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:29.393026,det_01978,link_forgery,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,99.7,5.6,1.9,1.00,0.20,0.00,0.97,DE,Decoy link hit detected from 00:00:00:00:00:0e to 00:00:00:00:00:02,immediate_quarantine,3,attack_002064,YES,DECOY_LINK_HIT
2026-01-25T19:56:34.815719,det_01979,link_forgery,00:00:00:00:00:0f:19-00:00:00:00:00:06:20,99.7,15.0,1.9,1.02,0.20,0.00,0.94,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002065,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:47.528803,det_01980,link_forgery,00:00:00:00:00:0b:14-00:00:00:00:00:01:24,99.7,16.3,2.0,0.87,0.20,0.00,0.85,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002066,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:56:55.234956,det_01981,link_forgery,00:00:00:00:00:04:28-00:00:00:00:00:11:32,99.7,4.5,1.8,1.00,0.20,0.00,0.98,DE,Decoy link hit detected from 00:00:00:00:00:04 to 00:00:00:00:00:11,immediate_quarantine,3,attack_002067,YES,DECOY_LINK_HIT
2026-01-25T19:57:02.260417,det_01982,link_forgery,00:00:00:00:00:02:50-00:00:00:00:00:10:56,99.7,6.2,1.5,1.00,0.20,0.00,0.88,DE,Decoy link hit detected from 00:00:00:00:00:02 to 00:00:00:00:00:10,immediate_quarantine,3,attack_002068,YES,DECOY_LINK_HIT
2026-01-25T19:56:50.179848,det_01983,link_forgery,00:00:00:00:00:11:30-00:00:00:00:00:0d:28,99.7,17.7,1.7,0.89,0.20,0.00,0.92,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002069,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:08.635040,det_01984,link_forgery,00:00:00:00:00:0b:46-00:00:00:00:00:11:15,99.7,18.6,1.7,0.91,0.20,0.00,0.98,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002070,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:18.798573,det_01985,link_forgery,00:00:00:00:00:11:64-00:00:00:00:00:09:52,99.7,5.7,2.1,1.00,0.20,0.00,0.97,DE,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,3,attack_002071,YES,DECOY_LINK_HIT
2026-01-25T19:57:05.953353,det_01986,link_forgery,00:00:00:00:00:0b:26-00:00:00:00:00:01:41,99.7,14.1,1.6,0.98,0.20,0.00,0.98,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002072,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:20.002621,det_01987,link_forgery,00:00:00:00:00:0b:11-00:00:00:00:00:02:26,99.7,13.9,1.6,0.97,0.20,0.00,0.94,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002073,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:34.762630,det_01988,link_forgery,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,99.7,5.4,1.5,1.00,0.20,0.00,0.86,DE,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:07,immediate_quarantine,3,attack_002075,YES,DECOY_LINK_HIT
2026-01-25T19:57:41.932365,det_01989,link_forgery,00:00:00:00:00:0d:39-00:00:00:00:00:05:42,99.7,11.1,1.5,0.93,0.20,0.00,0.90,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002076,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:36.639690,det_01990,link_forgery,00:00:00:00:00:06:18-00:00:00:00:00:07:38,99.7,15.7,2.0,0.91,0.20,0.00,0.98,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002077,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:51.952355,det_01991,link_forgery,00:00:00:00:00:04:42-00:00:00:00:00:13:22,99.7,13.5,1.9,0.99,0.20,0.00,0.97,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002078,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:12.031165,det_01992,link_forgery,00:00:00:00:00:01:6-00:00:00:00:00:0a:33,99.7,13.1,2.1,0.95,0.20,0.00,0.87,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002079,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:09.820203,det_01993,link_forgery,00:00:00:00:00:09:1-00:00:00:00:00:11:28,99.7,15.7,2.1,0.94,0.20,0.00,0.85,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002080,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:16.077327,det_01994,link_forgery,00:00:00:00:00:01:17-00:00:00:00:00:09:27,99.7,13.7,1.7,0.93,0.20,0.00,0.89,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002081,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:10.872615,det_01995,link_forgery,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,99.7,5.2,1.9,1.00,0.20,0.00,0.93,DE,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:07,immediate_quarantine,3,attack_002082,YES,DECOY_LINK_HIT
2026-01-25T19:58:36.278910,det_01996,link_forgery,00:00:00:00:00:0e:48-00:00:00:00:00:05:34,99.7,17.7,1.5,0.88,0.20,0.00,0.87,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002083,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:28.369945,det_01997,link_forgery,00:00:00:00:00:05:7-00:00:00:00:00:09:14,99.7,11.7,1.6,1.04,0.20,0.00,0.87,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002084,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:27.016527,det_01998,link_forgery,00:00:00:00:00:09:37-00:00:00:00:00:08:11,99.7,13.2,1.9,1.05,0.20,0.00,0.94,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002085,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:32.507763,det_01999,link_forgery,00:00:00:00:00:04:38-00:00:00:00:00:01:22,99.7,7.0,1.8,1.02,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002086,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:56.549417,det_02000,link_forgery,00:00:00:00:00:0b:39-00:00:00:00:00:0c:25,99.7,14.3,1.9,0.99,0.20,0.00,0.92,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002087,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:58:47.311415,det_02001,link_forgery,00:00:00:00:00:0e:3-00:00:00:00:00:05:13,99.7,13.1,1.6,1.01,0.20,0.00,0.91,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002088,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:05.888387,det_02002,link_forgery,00:00:00:00:00:12:10-00:00:00:00:00:14:3,99.7,6.1,2.0,0.93,0.20,0.00,0.87,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002089,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:17.129187,det_02003,link_forgery,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,99.7,6.2,1.5,1.00,0.20,0.00,0.87,DE,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:07,immediate_quarantine,3,attack_002090,YES,DECOY_LINK_HIT
2026-01-25T19:59:19.733271,det_02004,link_forgery,00:00:00:00:00:0d:23-00:00:00:00:00:09:40,99.7,11.8,1.8,0.97,0.20,0.00,0.86,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002091,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:27.975031,det_02005,link_forgery,00:00:00:00:00:06:11-00:00:00:00:00:0c:34,99.7,8.9,1.8,0.89,0.20,0.00,0.91,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002092,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:20.300052,det_02006,link_forgery,00:00:00:00:00:0a:44-00:00:00:00:00:11:45,99.7,13.5,2.0,1.03,0.20,0.00,0.98,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002093,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:34.342346,det_02007,link_forgery,00:00:00:00:00:04:45-00:00:00:00:00:11:23,99.7,9.6,1.7,0.85,0.20,0.00,0.96,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002094,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:41.966523,det_02008,link_forgery,00:00:00:00:00:0f:32-00:00:00:00:00:11:13,99.7,13.0,1.7,0.91,0.20,0.00,0.86,DE,Behavioral anomaly detected: link_forgery,quarantine_link,3,attack_002095,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:57.479836,det_02009,link_forgery,00:00:00:00:00:12:9-00:00:00:00:00:11:2,99.7,13.7,1.7,1.01,0.20,0.00,0.86,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002096,NO,BEHAVIORAL_ANALYSIS
2026-01-25T19:59:37.908564,det_02010,link_forgery,00:00:00:00:00:09:22-00:00:00:00:00:12:22,99.7,12.1,1.8,0.86,0.20,0.00,0.85,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002097,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:00:05.457820,det_02011,link_forgery,00:00:00:00:00:14:29-00:00:00:00:00:01:17,99.7,16.2,1.7,1.03,0.20,0.00,0.89,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002098,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:00:01.772750,det_02012,link_forgery,00:00:00:00:00:0e:28-00:00:00:00:00:09:44,99.7,18.9,2.1,0.87,0.20,0.00,0.86,DE,Behavioral anomaly detected: link_forgery,rate_limit,3,attack_002099,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:00:13.914930,det_02013,link_forgery,00:00:00:00:00:14:9-00:00:00:00:00:07:44,99.7,12.4,1.8,0.86,0.20,0.00,0.90,DE,Behavioral anomaly detected: link_forgery,alert_only,3,attack_002100,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:26.590712,det_02014,lldp_replay,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,98.1,17.2,1.9,1.00,0.30,0.00,0.96,BP,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:0a,immediate_quarantine,3,attack_002101,YES,DECOY_LINK_HIT
2026-01-25T20:02:21.495985,det_02015,lldp_replay,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,98.1,13.0,2.1,1.00,0.30,0.00,0.91,BP,Decoy link hit detected from 00:00:00:00:00:14 to 00:00:00:00:00:0c,immediate_quarantine,3,attack_002102,YES,DECOY_LINK_HIT
2026-01-25T20:02:23.470091,det_02016,lldp_replay,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,98.1,13.5,1.8,1.00,0.30,0.00,0.92,BP,Decoy link hit detected from 00:00:00:00:00:14 to 00:00:00:00:00:0c,immediate_quarantine,3,attack_002103,YES,DECOY_LINK_HIT
2026-01-25T20:02:46.082510,det_02017,lldp_replay,00:00:00:00:00:06:5-00:00:00:00:00:13:42,98.1,37.1,2.3,0.03,0.30,0.00,0.95,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002104,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:49.654818,det_02018,lldp_replay,00:00:00:00:00:03:29-00:00:00:00:00:04:26,98.1,31.5,1.9,0.03,0.30,0.00,0.96,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002105,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:32.790312,det_02019,lldp_replay,00:00:00:00:00:08:13-00:00:00:00:00:10:41,98.1,35.2,1.9,0.12,0.30,0.00,0.98,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002106,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:41.142795,det_02020,lldp_replay,00:00:00:00:00:08:19-00:00:00:00:00:02:17,98.1,41.4,2.1,0.16,0.30,0.00,0.91,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002107,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:58.078586,det_02021,lldp_replay,00:00:00:00:00:08:34-00:00:00:00:00:0d:38,98.1,39.6,2.0,0.03,0.30,0.00,0.86,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002108,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:53.791763,det_02022,lldp_replay,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,98.1,13.8,1.8,1.00,0.30,0.00,0.88,BP,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:11,immediate_quarantine,3,attack_002109,YES,DECOY_LINK_HIT
2026-01-25T20:03:00.867623,det_02023,lldp_replay,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,98.1,15.7,1.9,1.00,0.30,0.00,0.91,BP,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:11,immediate_quarantine,3,attack_002110,YES,DECOY_LINK_HIT
2026-01-25T20:03:16.780737,det_02024,lldp_replay,00:00:00:00:00:11:20-00:00:00:00:00:12:33,98.1,35.9,1.9,0.03,0.30,0.00,0.97,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002111,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:09.996224,det_02025,lldp_replay,00:00:00:00:00:11:5-00:00:00:00:00:13:38,98.1,39.9,1.9,0.09,0.30,0.00,0.91,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002112,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:29.255805,det_02026,lldp_replay,00:00:00:00:00:06:12-00:00:00:00:00:07:2,98.1,36.8,1.8,0.15,0.30,0.00,0.86,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002113,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:40.549610,det_02027,lldp_replay,00:00:00:00:00:07:39-00:00:00:00:00:06:14,98.1,41.6,2.3,0.09,0.30,0.00,0.90,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002114,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:26.890233,det_02028,lldp_replay,00:00:00:00:00:09:13-00:00:00:00:00:0f:3,98.1,41.1,1.9,0.15,0.30,0.00,0.99,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002115,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:30.657839,det_02029,lldp_replay,00:00:00:00:00:07:10-00:00:00:00:00:09:48,98.1,38.2,1.9,0.10,0.30,0.00,0.91,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002116,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:55.685605,det_02030,lldp_replay,00:00:00:00:00:07:3-00:00:00:00:00:13:37,98.1,37.0,1.8,0.12,0.30,0.00,0.98,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002117,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:42.664915,det_02031,lldp_replay,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,98.1,12.6,2.3,1.00,0.30,0.00,0.90,BP,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:11,immediate_quarantine,3,attack_002118,YES,DECOY_LINK_HIT
2026-01-25T20:03:47.620162,det_02032,lldp_replay,00:00:00:00:00:0b:26-00:00:00:00:00:08:11,98.1,40.8,2.0,0.00,0.30,0.00,0.85,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002119,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:16.830919,det_02033,lldp_replay,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,98.1,13.6,2.3,1.00,0.30,0.00,0.92,BP,Decoy link hit detected from 00:00:00:00:00:0b to 00:00:00:00:00:05,immediate_quarantine,3,attack_002120,YES,DECOY_LINK_HIT
2026-01-25T20:04:26.562984,det_02034,lldp_replay,00:00:00:00:00:05:20-00:00:00:00:00:0a:44,98.1,45.3,2.2,0.08,0.30,0.00,0.86,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002121,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:24.045013,det_02035,lldp_replay,00:00:00:00:00:11:8-00:00:00:00:00:12:43,98.1,43.7,2.1,0.11,0.30,0.00,0.94,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002122,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:12.039928,det_02036,lldp_replay,00:00:00:00:00:08:18-00:00:00:00:00:0e:42,98.1,35.9,2.1,0.02,0.30,0.00,0.86,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002123,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:33.687850,det_02037,lldp_replay,00:00:00:00:00:0f:36-00:00:00:00:00:05:12,98.1,38.6,1.8,0.00,0.30,0.00,0.89,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002124,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:33.412999,det_02038,lldp_replay,00:00:00:00:00:04:28-00:00:00:00:00:11:32,98.1,15.8,2.0,1.00,0.30,0.00,0.87,BP,Decoy link hit detected from 00:00:00:00:00:04 to 00:00:00:00:00:11,immediate_quarantine,3,attack_002125,YES,DECOY_LINK_HIT
2026-01-25T20:04:47.733489,det_02039,lldp_replay,00:00:00:00:00:0c:32-00:00:00:00:00:13:45,98.1,34.9,2.2,0.09,0.30,0.00,0.88,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002126,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:49.789247,det_02040,lldp_replay,00:00:00:00:00:13:33-00:00:00:00:00:08:46,98.1,37.8,2.1,0.07,0.30,0.00,0.86,BP,Behavioral anomaly detected: lldp_replay,rate_limit,3,attack_002127,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:07.593717,det_02041,lldp_replay,00:00:00:00:00:06:27-00:00:00:00:00:0e:6,98.1,42.3,2.0,0.05,0.30,0.00,0.92,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002128,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:01.324901,det_02042,lldp_replay,00:00:00:00:00:07:10-00:00:00:00:00:14:33,98.1,35.6,2.1,0.12,0.30,0.00,0.93,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002129,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:04.428690,det_02043,lldp_replay,00:00:00:00:00:11:64-00:00:00:00:00:09:52,98.1,15.6,2.0,1.00,0.30,0.00,0.89,BP,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,3,attack_002130,YES,DECOY_LINK_HIT
2026-01-25T20:05:19.094741,det_02044,lldp_replay,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,98.1,16.4,2.1,1.00,0.30,0.00,0.85,BP,Decoy link hit detected from 00:00:00:00:00:14 to 00:00:00:00:00:0c,immediate_quarantine,3,attack_002131,YES,DECOY_LINK_HIT
2026-01-25T20:05:11.567321,det_02045,lldp_replay,00:00:00:00:00:13:41-00:00:00:00:00:06:11,98.1,35.8,2.2,0.14,0.30,0.00,0.94,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002132,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:26.759971,det_02046,lldp_replay,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,98.1,14.4,1.9,1.00,0.30,0.00,0.85,BP,Decoy link hit detected from 00:00:00:00:00:0b to 00:00:00:00:00:05,immediate_quarantine,3,attack_002134,YES,DECOY_LINK_HIT
2026-01-25T20:05:29.808346,det_02047,lldp_replay,00:00:00:00:00:11:64-00:00:00:00:00:09:52,98.1,16.3,1.8,1.00,0.30,0.00,0.91,BP,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,3,attack_002135,YES,DECOY_LINK_HIT
2026-01-25T20:05:57.639653,det_02048,lldp_replay,00:00:00:00:00:02:6-00:00:00:00:00:13:32,98.1,38.0,1.8,0.09,0.30,0.00,0.95,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002136,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:55.515007,det_02049,lldp_replay,00:00:00:00:00:14:42-00:00:00:00:00:11:19,98.1,42.3,2.2,0.03,0.30,0.00,0.90,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002137,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:06:02.384050,det_02050,lldp_replay,00:00:00:00:00:11:64-00:00:00:00:00:09:52,98.1,14.3,1.9,1.00,0.30,0.00,0.93,BP,Decoy link hit detected from 00:00:00:00:00:11 to 00:00:00:00:00:09,immediate_quarantine,3,attack_002138,YES,DECOY_LINK_HIT
2026-01-25T20:06:10.500231,det_02051,lldp_replay,00:00:00:00:00:03:45-00:00:00:00:00:01:10,98.1,37.5,1.8,0.12,0.30,0.00,0.97,BP,Behavioral anomaly detected: lldp_replay,quarantine_link,3,attack_002139,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:05:57.575275,det_02052,lldp_replay,00:00:00:00:00:0d:22-00:00:00:00:00:13:1,98.1,36.3,2.0,0.10,0.30,0.00,0.93,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002140,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:06:05.099853,det_02053,lldp_replay,00:00:00:00:00:05:14-00:00:00:00:00:09:5,98.1,39.8,2.1,0.07,0.30,0.00,0.98,BP,Behavioral anomaly detected: lldp_replay,alert_only,3,attack_002141,NO,BEHAVIORAL_ANALYSIS
2026-01-25T20:06:21.681755,det_02054,lldp_replay,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,98.1,14.7,2.2,1.00,0.30,0.00,0.96,BP,Decoy link hit detected from 00:00:00:00:00:0c to 00:00:00:00:00:07,immediate_quarantine,3,attack_002142,YES,DECOY_LINK_HIT
