timestamp,link_id,state,confidence_score,behavior_score,validation_score,reason,decision,detection_source
2026-01-25T19:22:14.807209,00:00:00:00:00:0f:21-00:00:00:00:00:0b:33,quarantined,0.859,0.724,0.791,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:22:47.005986,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.822,0.688,0.837,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:22:50.504942,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.769,0.689,0.828,combination_attack_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:26:46.090343,00:00:00:00:00:08:5-00:00:00:00:00:0f:20,quarantined,0.840,0.774,0.821,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:26:54.368903,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.757,0.751,0.736,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:27:50.050891,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.711,0.760,0.804,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:28:53.656220,00:00:00:00:00:02:30-00:00:00:00:00:0f:7,quarantined,0.704,0.695,0.826,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:29:20.204511,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.846,0.781,0.749,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:30:54.449565,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.882,0.605,0.886,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:30:50.340034,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.865,0.796,0.775,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:31:40.163363,00:00:00:00:00:01:36-00:00:00:00:00:0f:35,quarantined,0.819,0.640,0.768,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:32:00.917809,00:00:00:00:00:10:16-00:00:00:00:00:11:36,quarantined,0.788,0.643,0.825,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:32:12.717993,00:00:00:00:00:08:38-00:00:00:00:00:04:4,quarantined,0.729,0.773,0.785,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:32:46.036017,00:00:00:00:00:07:15-00:00:00:00:00:13:37,quarantined,0.782,0.741,0.880,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:33:07.446902,00:00:00:00:00:08:6-00:00:00:00:00:07:37,quarantined,0.824,0.687,0.862,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:34:07.681163,00:00:00:00:00:12:7-00:00:00:00:00:0f:35,quarantined,0.711,0.624,0.721,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:35:07.550655,00:00:00:00:00:0b:44-00:00:00:00:00:11:12,quarantined,0.837,0.734,0.833,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:35:04.362474,00:00:00:00:00:0d:1-00:00:00:00:00:03:29,quarantined,0.780,0.660,0.848,lldp_flooding_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:38:23.034630,00:00:00:00:00:08:23-00:00:00:00:00:12:23,quarantined,0.704,0.671,0.811,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:39:35.342899,00:00:00:00:00:08:23-00:00:00:00:00:12:23,quarantined,0.763,0.635,0.753,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:41:11.456287,00:00:00:00:00:14:48-00:00:00:00:00:05:12,quarantined,0.755,0.771,0.708,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:42:41.206605,00:00:00:00:00:01:36-00:00:00:00:00:0f:35,quarantined,0.739,0.733,0.732,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:42:51.199072,00:00:00:00:00:10:2-00:00:00:00:00:05:15,quarantined,0.865,0.749,0.822,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:43:15.640674,00:00:00:00:00:07:10-00:00:00:00:00:0a:14,quarantined,0.744,0.634,0.794,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:43:37.162117,00:00:00:00:00:11:18-00:00:00:00:00:14:47,quarantined,0.884,0.712,0.843,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:43:42.114619,00:00:00:00:00:07:32-00:00:00:00:00:13:17,quarantined,0.852,0.777,0.749,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:44:59.274172,00:00:00:00:00:01:36-00:00:00:00:00:0f:35,quarantined,0.744,0.630,0.795,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:47:08.789046,00:00:00:00:00:13:18-00:00:00:00:00:0c:6,quarantined,0.748,0.785,0.864,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:47:26.655339,00:00:00:00:00:04:15-00:00:00:00:00:11:15,quarantined,0.764,0.647,0.822,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:47:27.448152,00:00:00:00:00:0c:15-00:00:00:00:00:08:6,quarantined,0.860,0.624,0.886,timing_manipulation_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:50:27.065173,00:00:00:00:00:08:5-00:00:00:00:00:0f:20,quarantined,0.734,0.603,0.814,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:50:56.234341,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:51:20.608464,00:00:00:00:00:0f:21-00:00:00:00:00:0b:33,quarantined,0.830,0.639,0.869,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:51:55.971312,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:52:51.190825,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:53:12.534177,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:53:17.250908,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:53:29.856845,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:53:51.702181,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:54:28.510087,00:00:00:00:00:0d:24-00:00:00:00:00:01:27,quarantined,0.821,0.732,0.816,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:54:41.760757,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.844,0.705,0.875,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:55:05.592745,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:56:14.294689,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:56:19.509093,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:56:29.442438,00:00:00:00:00:0e:43-00:00:00:00:00:02:48,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:56:55.283760,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:57:02.309524,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:57:08.883324,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.763,0.758,0.731,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T19:57:18.847439,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:57:34.811337,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:58:10.921885,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:59:17.177517,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_link_forgery,reject,DECOY_LINK_HIT
2026-01-25T19:59:19.857449,00:00:00:00:00:0f:13-00:00:00:00:00:01:33,quarantined,0.896,0.631,0.703,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:00:05.810578,00:00:00:00:00:10:32-00:00:00:00:00:05:15,quarantined,0.827,0.722,0.803,link_forgery_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:26.638970,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:02:21.545417,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:02:23.518993,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:02:58.463830,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.750,0.783,0.711,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:02:53.840771,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:03:00.916222,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:03:29.421747,00:00:00:00:00:0d:1-00:00:00:00:00:03:29,quarantined,0.744,0.715,0.706,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:03:42.714177,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:04:16.879054,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:04:33.907449,00:00:00:00:00:13:18-00:00:00:00:00:0c:6,quarantined,0.838,0.688,0.845,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:04:33.461548,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:05:04.477778,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:05:19.143925,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:05:26.808452,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:05:29.857557,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:05:57.894991,00:00:00:00:00:08:38-00:00:00:00:00:04:4,quarantined,0.743,0.703,0.869,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:06:02.433251,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:06:21.730589,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:06:38.261941,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:06:35.687509,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:06:41.605948,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:05.641783,00:00:00:00:00:09:28-00:00:00:00:00:12:3,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:08.874000,00:00:00:00:00:05:40-00:00:00:00:00:02:22,quarantined,0.858,0.636,0.896,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:07:20.363540,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:21.679278,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:30.124999,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:36.733279,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:07:43.524386,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:08:05.588290,00:00:00:00:00:0d:1-00:00:00:00:00:03:29,quarantined,0.807,0.631,0.881,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:08:04.914098,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:08:07.672481,00:00:00:00:00:10:57-00:00:00:00:00:03:49,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:08:40.350100,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:08:45.084698,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:09:31.652331,00:00:00:00:00:0d:1-00:00:00:00:00:03:29,quarantined,0.836,0.606,0.723,lldp_replay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:09:46.492596,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:10:15.946093,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:10:48.518645,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:11:10.680024,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:11:40.340738,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:11:54.711425,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:11:56.640522,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:12:13.001539,00:00:00:00:00:14:55-00:00:00:00:00:0c:56,quarantined,1.0,0.1,0.1,decoy_hit_lldp_replay,reject,DECOY_LINK_HIT
2026-01-25T20:15:34.507075,00:00:00:00:00:0c:15-00:00:00:00:00:08:6,quarantined,0.760,0.727,0.788,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:15:27.948259,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.875,0.622,0.873,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:17:53.998320,00:00:00:00:00:0b:44-00:00:00:00:00:11:12,quarantined,0.801,0.795,0.821,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:17:57.063731,00:00:00:00:00:14:43-00:00:00:00:00:07:11,quarantined,0.808,0.705,0.827,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:18:07.489942,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.879,0.738,0.849,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:20:00.488733,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.815,0.609,0.755,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:19:46.192485,00:00:00:00:00:11:29-00:00:00:00:00:05:18,quarantined,0.705,0.799,0.718,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:21:26.203329,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.729,0.624,0.705,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:22:07.512620,00:00:00:00:00:0f:16-00:00:00:00:00:11:27,quarantined,0.849,0.684,0.748,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:22:39.413733,00:00:00:00:00:14:4-00:00:00:00:00:03:32,quarantined,0.786,0.652,0.808,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:22:30.790301,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.896,0.613,0.727,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:22:55.792833,00:00:00:00:00:13:34-00:00:00:00:00:10:30,quarantined,0.793,0.741,0.719,lldp_relay_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:27:02.637019,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.880,0.702,0.781,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:27:57.772305,00:00:00:00:00:11:8-00:00:00:00:00:0a:16,quarantined,0.805,0.645,0.768,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:28:27.622314,00:00:00:00:00:0a:21-00:00:00:00:00:11:35,quarantined,0.808,0.735,0.726,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:28:45.067171,00:00:00:00:00:02:4-00:00:00:00:00:07:41,quarantined,0.821,0.648,0.758,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:29:44.264675,00:00:00:00:00:03:7-00:00:00:00:00:11:29,quarantined,0.887,0.608,0.707,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:29:50.660737,00:00:00:00:00:09:40-00:00:00:00:00:0d:7,quarantined,0.895,0.755,0.838,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:30:04.143230,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.834,0.639,0.793,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:31:21.207984,00:00:00:00:00:0c:17-00:00:00:00:00:13:27,quarantined,0.854,0.797,0.864,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:31:32.795611,00:00:00:00:00:08:23-00:00:00:00:00:12:23,quarantined,0.841,0.742,0.840,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:32:52.513266,00:00:00:00:00:02:4-00:00:00:00:00:07:41,quarantined,0.804,0.601,0.762,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:33:20.513246,00:00:00:00:00:01:36-00:00:00:00:00:0f:35,quarantined,0.798,0.642,0.797,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:33:48.450829,00:00:00:00:00:0c:15-00:00:00:00:00:08:6,quarantined,0.742,0.780,0.808,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:35:31.668379,00:00:00:00:00:01:13-00:00:00:00:00:05:45,quarantined,0.716,0.693,0.816,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:36:16.393012,00:00:00:00:00:06:26-00:00:00:00:00:07:28,quarantined,0.769,0.667,0.741,topology_freezing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:38:56.963419,00:00:00:00:00:08:38-00:00:00:00:00:04:4,quarantined,0.711,0.646,0.785,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:38:56.985618,00:00:00:00:00:06:9-00:00:00:00:00:11:28,quarantined,0.846,0.719,0.866,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:39:31.480704,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:39:19.579449,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:39:42.147577,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:39:58.685413,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:40:29.416304,00:00:00:00:00:0c:48-00:00:00:00:00:01:3,quarantined,0.900,0.634,0.744,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:40:26.731713,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:41:10.425441,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:41:38.281854,00:00:00:00:00:02:50-00:00:00:00:00:10:56,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:42:32.833041,00:00:00:00:00:0f:21-00:00:00:00:00:0b:33,quarantined,0.840,0.636,0.843,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:42:30.763080,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:42:46.449807,00:00:00:00:00:0d:52-00:00:00:00:00:0c:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:43:07.819772,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:43:11.438172,00:00:00:00:00:11:64-00:00:00:00:00:09:52,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:43:06.245175,00:00:00:00:00:0f:21-00:00:00:00:00:0b:33,quarantined,0.829,0.696,0.841,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:43:39.990547,00:00:00:00:00:13:51-00:00:00:00:00:02:64,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:43:59.657616,00:00:00:00:00:0b:58-00:00:00:00:00:05:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:44:34.679951,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:44:54.849553,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:45:11.714142,00:00:00:00:00:0c:19-00:00:00:00:00:11:35,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:45:22.767832,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:45:16.888593,00:00:00:00:00:0c:56-00:00:00:00:00:07:55,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:45:38.710777,00:00:00:00:00:04:28-00:00:00:00:00:11:32,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:45:56.880276,00:00:00:00:00:11:36-00:00:00:00:00:0a:26,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:46:20.177113,00:00:00:00:00:11:38-00:00:00:00:00:0e:9,quarantined,0.772,0.728,0.824,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:46:24.913420,00:00:00:00:00:12:9-00:00:00:00:00:14:29,quarantined,0.839,0.748,0.746,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
2026-01-25T20:46:38.414450,00:00:00:00:00:02:33-00:00:00:00:00:11:16,quarantined,1.0,0.1,0.1,decoy_hit_switch_spoofing,reject,DECOY_LINK_HIT
2026-01-25T20:47:04.091673,00:00:00:00:00:11:18-00:00:00:00:00:14:47,quarantined,0.780,0.710,0.767,switch_spoofing_detected,reject,BEHAVIORAL_ANALYSIS
